Search Term,global warming
Geography,Worldwide
Time Period,2004-P
Type,Web Search
,
Time,Normalized Value (0-100),Absolute Google Search Volume
2004-01-01,26,642395
2004-02-01,33,815347
2004-03-01,31,765932
2004-04-01,29,716517
2004-05-01,34,840055
2004-06-01,25,617687
2004-07-01,14,345905
2004-08-01,13,321197
2004-09-01,26,642395
2004-10-01,32,790640
2004-11-01,40,988300
2004-12-01,28,691810
2005-01-01,33,815347
2005-02-01,37,914177
2005-03-01,32,790640
2005-04-01,30,741225
2005-05-01,32,790640
2005-06-01,23,568272
2005-07-01,18,444735
2005-08-01,16,395320
2005-09-01,33,815347
2005-10-01,34,840055
2005-11-01,38,938885
2005-12-01,28,691810
2006-01-01,29,716517
2006-02-01,32,790640
2006-03-01,36,889470
2006-04-01,40,988300
2006-05-01,41,1013007
2006-06-01,39,963592
2006-07-01,32,790640
2006-08-01,24,592980
2006-09-01,37,914177
2006-10-01,46,1136545
2006-11-01,56,1383620
2006-12-01,52,1284790
2007-01-01,74,1828355
2007-02-01,94,2322505
2007-03-01,100,2470750
2007-04-01,97,2396627
2007-05-01,86,2124845
2007-06-01,55,1358912
2007-07-01,45,1111837
2007-08-01,40,988300
2007-09-01,54,1334205
2007-10-01,68,1680110
2007-11-01,72,1778940
2007-12-01,60,1482450
2008-01-01,55,1358912
2008-02-01,55,1358912
2008-03-01,58,1433035
2008-04-01,69,1704817
2008-05-01,62,1531865
2008-06-01,44,1087130
2008-07-01,32,790640
2008-08-01,28,691810
2008-09-01,39,963592
2008-10-01,45,1111837
2008-11-01,48,1185960
2008-12-01,38,938885
2009-01-01,40,988300
2009-02-01,43,1062422
2009-03-01,45,1111837
2009-04-01,46,1136545
2009-05-01,41,1013007
2009-06-01,32,790640
2009-07-01,25,617687
2009-08-01,21,518857
2009-09-01,30,741225
2009-10-01,41,1013007
2009-11-01,53,1309497
2009-12-01,59,1457742
2010-01-01,44,1087130
2010-02-01,45,1111837
2010-03-01,40,988300
2010-04-01,37,914177
2010-05-01,33,815347
2010-06-01,23,568272
2010-07-01,18,444735
2010-08-01,18,444735
2010-09-01,22,543565
2010-10-01,26,642395
2010-11-01,28,691810
2010-12-01,24,592980
2011-01-01,27,667102
2011-02-01,27,667102
2011-03-01,27,667102
2011-04-01,22,543565
2011-05-01,25,617687
2011-06-01,19,469442
2011-07-01,15,370612
2011-08-01,16,395320
2011-09-01,22,543565
2011-10-01,23,568272
2011-11-01,26,642395
2011-12-01,21,518857
2012-01-01,24,592980
2012-02-01,25,617687
2012-03-01,24,592980
2012-04-01,20,494150
2012-05-01,20,494150
2012-06-01,14,345905
2012-07-01,14,345905
