Search Term,extreme weather
Geography,Worldwide
Time Period,2004-P
Type,Web Search
,
Time,Normalized Value (0-100),Absolute Google Search Volume
2004-01-01,74,65850
2004-02-01,43,38264
2004-03-01,31,27585
2004-04-01,31,27585
2004-05-01,35,31145
2004-06-01,41,36484
2004-07-01,29,25806
2004-08-01,32,28475
2004-09-01,51,45383
2004-10-01,40,35594
2004-11-01,41,36484
2004-12-01,52,46273
2005-01-01,81,72079
2005-02-01,41,36484
2005-03-01,33,29365
2005-04-01,36,32035
2005-05-01,32,28475
2005-06-01,28,24916
2005-07-01,28,24916
2005-08-01,25,22246
2005-09-01,46,40933
2005-10-01,46,40933
2005-11-01,37,32925
2005-12-01,41,36484
2006-01-01,43,38264
2006-02-01,38,33815
2006-03-01,37,32925
2006-04-01,24,21356
2006-05-01,33,29365
2006-06-01,31,27585
2006-07-01,31,27585
2006-08-01,26,23136
2006-09-01,30,26696
2006-10-01,36,32035
2006-11-01,34,30255
2006-12-01,38,33815
2007-01-01,45,40044
2007-02-01,38,33815
2007-03-01,30,26696
2007-04-01,29,25806
2007-05-01,29,25806
2007-06-01,29,25806
2007-07-01,27,24026
2007-08-01,39,34704
2007-09-01,30,26696
2007-10-01,27,24026
2007-11-01,35,31145
2007-12-01,40,35594
2008-01-01,46,40933
2008-02-01,39,34704
2008-03-01,34,30255
2008-04-01,30,26696
2008-05-01,32,28475
2008-06-01,35,31145
2008-07-01,23,20466
2008-08-01,27,24026
2008-09-01,29,25806
2008-10-01,33,29365
2008-11-01,35,31145
2008-12-01,48,42713
2009-01-01,46,40933
2009-02-01,41,36484
2009-03-01,30,26696
2009-04-01,23,20466
2009-05-01,32,28475
2009-06-01,32,28475
2009-07-01,23,20466
2009-08-01,24,21356
2009-09-01,28,24916
2009-10-01,35,31145
2009-11-01,33,29365
2009-12-01,44,39154
2010-01-01,55,48942
2010-02-01,41,36484
2010-03-01,30,26696
2010-04-01,28,24916
2010-05-01,31,27585
2010-06-01,28,24916
2010-07-01,26,23136
2010-08-01,27,24026
2010-09-01,32,28475
2010-10-01,33,29365
2010-11-01,38,33815
2010-12-01,52,46273
2011-01-01,49,43603
2011-02-01,42,37374
2011-03-01,31,27585
2011-04-01,31,27585
2011-05-01,34,30255
2011-06-01,35,31145
2011-07-01,33,29365
2011-08-01,29,25806
2011-09-01,30,26696
2011-10-01,34,30255
2011-11-01,39,34704
2011-12-01,36,32035
2012-01-01,36,32035
2012-02-01,34,30255
2012-03-01,29,25806
2012-04-01,30,26696
2012-05-01,33,29365
2012-06-01,31,27585
2012-07-01,34,30255
2012-08-01,29,25806
2012-09-01,30,26696
2012-10-01,36,32035
