Search Term,energy stocks
Geography,Worldwide
Time Period,2004-P
Type,Web Search
,
Time,Normalized Value (0-100),Absolute Google Search Volume
2004-01-01,10,16093
2004-02-01,6,9656
2004-03-01,8,12875
2004-04-01,5,8046
2004-05-01,8,12875
2004-06-01,8,12875
2004-07-01,9,14484
2004-08-01,13,20921
2004-09-01,5,8046
2004-10-01,14,22531
2004-11-01,8,12875
2004-12-01,12,19312
2005-01-01,13,20921
2005-02-01,18,28968
2005-03-01,24,38625
2005-04-01,18,28968
2005-05-01,9,14484
2005-06-01,13,20921
2005-07-01,15,24140
2005-08-01,28,45062
2005-09-01,23,37015
2005-10-01,29,46672
2005-11-01,14,22531
2005-12-01,19,30578
2006-01-01,25,40234
2006-02-01,27,43453
2006-03-01,27,43453
2006-04-01,32,51500
2006-05-01,21,33797
2006-06-01,12,19312
2006-07-01,12,19312
2006-08-01,17,27359
2006-09-01,13,20921
2006-10-01,15,24140
2006-11-01,13,20921
2006-12-01,12,19312
2007-01-01,17,27359
2007-02-01,18,28968
2007-03-01,16,25750
2007-04-01,16,25750
2007-05-01,16,25750
2007-06-01,16,25750
2007-07-01,18,28968
2007-08-01,13,20921
2007-09-01,15,24140
2007-10-01,20,32187
2007-11-01,21,33797
2007-12-01,23,37015
2008-01-01,25,40234
2008-02-01,21,33797
2008-03-01,23,37015
2008-04-01,25,40234
2008-05-01,36,57937
2008-06-01,31,49890
2008-07-01,33,53109
2008-08-01,18,28968
2008-09-01,24,38625
2008-10-01,51,82078
2008-11-01,33,53109
2008-12-01,21,33797
2009-01-01,23,37015
2009-02-01,23,37015
2009-03-01,28,45062
2009-04-01,19,30578
2009-05-01,20,32187
2009-06-01,21,33797
2009-07-01,17,27359
2009-08-01,17,27359
2009-09-01,17,27359
2009-10-01,17,27359
2009-11-01,15,24140
2009-12-01,15,24140
2010-01-01,19,30578
2010-02-01,16,25750
2010-03-01,16,25750
2010-04-01,17,27359
2010-05-01,14,22531
2010-06-01,12,19312
2010-07-01,9,14484
2010-08-01,11,17703
2010-09-01,9,14484
2010-10-01,13,20921
2010-11-01,12,19312
2010-12-01,10,16093
2011-01-01,18,28968
2011-02-01,18,28968
2011-03-01,20,32187
2011-04-01,16,25750
2011-05-01,14,22531
2011-06-01,11,17703
2011-07-01,11,17703
2011-08-01,12,19312
2011-09-01,9,14484
2011-10-01,9,14484
2011-11-01,8,12875
2011-12-01,8,12875
2012-01-01,10,16093
2012-02-01,11,17703
2012-03-01,10,16093
2012-04-01,10,16093
2012-05-01,8,12875
2012-06-01,6,9656
2012-07-01,6,9656
2012-08-01,7,11265
2012-09-01,8,12875
2012-10-01,7,11265
