Search Term,new technology
Geography,Worldwide
Time Period,2004-P
Type,Web Search
,
Time,Normalized Value (0-100),Absolute Google Search Volume
2004-01-01,98,805787
2004-02-01,100,822232
2004-03-01,95,781120
2004-04-01,94,772898
2004-05-01,85,698897
2004-06-01,73,600229
2004-07-01,67,550895
2004-08-01,72,592007
2004-09-01,87,715342
2004-10-01,89,731786
2004-11-01,86,707119
2004-12-01,70,575562
2005-01-01,80,657785
2005-02-01,81,666008
2005-03-01,78,641341
2005-04-01,75,616674
2005-05-01,70,575562
2005-06-01,61,501561
2005-07-01,56,460450
2005-08-01,67,550895
2005-09-01,76,624896
2005-10-01,74,608451
2005-11-01,69,567340
2005-12-01,58,476894
2006-01-01,65,534450
2006-02-01,69,567340
2006-03-01,65,534450
2006-04-01,62,509784
2006-05-01,56,460450
2006-06-01,47,386449
2006-07-01,44,361782
2006-08-01,49,402893
2006-09-01,61,501561
2006-10-01,60,493339
2006-11-01,52,427560
2006-12-01,46,378226
2007-01-01,54,444005
2007-02-01,51,419338
2007-03-01,51,419338
2007-04-01,48,394671
2007-05-01,46,378226
2007-06-01,42,345337
2007-07-01,41,337115
2007-08-01,45,370004
2007-09-01,53,435783
2007-10-01,51,419338
2007-11-01,50,411116
2007-12-01,42,345337
2008-01-01,48,394671
2008-02-01,47,386449
2008-03-01,45,370004
2008-04-01,46,378226
2008-05-01,43,353559
2008-06-01,39,320670
2008-07-01,38,312448
2008-08-01,42,345337
2008-09-01,43,353559
2008-10-01,45,370004
2008-11-01,42,345337
2008-12-01,39,320670
2009-01-01,44,361782
2009-02-01,42,345337
2009-03-01,42,345337
2009-04-01,43,353559
2009-05-01,40,328892
2009-06-01,36,296003
2009-07-01,36,296003
2009-08-01,36,296003
2009-09-01,44,361782
2009-10-01,46,378226
2009-11-01,37,304225
2009-12-01,39,320670
2010-01-01,44,361782
2010-02-01,44,361782
2010-03-01,46,378226
2010-04-01,42,345337
2010-05-01,37,304225
2010-06-01,32,263114
2010-07-01,32,263114
2010-08-01,34,279558
2010-09-01,40,328892
2010-10-01,41,337115
2010-11-01,38,312448
2010-12-01,34,279558
2011-01-01,40,328892
2011-02-01,41,337115
2011-03-01,40,328892
2011-04-01,35,287781
2011-05-01,35,287781
2011-06-01,34,279558
2011-07-01,32,263114
2011-08-01,34,279558
2011-09-01,41,337115
2011-10-01,38,312448
2011-11-01,38,312448
2011-12-01,34,279558
2012-01-01,39,320670
2012-02-01,38,312448
2012-03-01,38,312448
2012-04-01,36,296003
2012-05-01,35,287781
2012-06-01,33,271336
2012-07-01,32,263114
2012-08-01,33,271336
2012-09-01,40,328892
2012-10-01,39,320670
